Distance_(mm),Gray_Value
16.9841,2.5462
16.9902,2.4330
16.9963,2.3367
17.0023,2.2294
17.0084,2.2017
17.0145,2.1726
17.0206,2.1516
17.0266,2.1286
17.0327,2.1274
17.0388,2.1055
17.0449,2.0549
17.0510,1.9681
17.0570,1.8728
17.0631,1.7640
17.0692,1.6396
17.0753,1.5813
17.0814,1.5323
17.0874,1.5266
17.0935,1.4993
17.0996,1.4718
17.1057,1.4494
17.1118,1.4011
17.1178,1.2964
17.1239,1.1724
17.1300,1.0609
17.1361,0.9655
17.1421,0.9026
